Instance, OptCost, Algorithm, Run, InitCost, FinalCost, Solution
esc32a,130,RS,142,476,342,29 13 19 22 30 14 27 5 18 28 26 9 4 10 25 31 1 24 2 15 8 11 7 16 6 3 23 12 20 21 17 32
esc32a,130,RW,142,476,304,3 29 25 17 32 1 16 31 22 30 8 21 11 14 18 20 5 10 4 7 24 12 27 28 23 15 19 13 2 6 9 26
esc32a,130,H,143,376,458,27 16 18 21 24 9 4 3 8 15 23 1 2 13 14 19 11 12 5 17 6 26 22 25 7 10 20 28 30 29 32 31
esc32a,130,G,143,376,174,25 24 15 11 8 9 1 18 23 16 17 14 26 32 31 2 21 27 19 3 28 10 4 12 22 6 20 30 5 29 7 13
esc32a,130,S,143,376,158,13 21 31 32 22 29 30 2 23 24 25 27 9 5 15 20 26 16 28 1 4 11 3 8 10 19 12 17 18 6 7 14
esc32a,130,RS,143,376,334,22 19 31 7 24 8 26 1 13 30 18 14 6 17 15 32 9 29 4 20 3 21 5 28 25 16 12 27 2 23 11 10
esc32a,130,RW,143,376,324,11 1 3 2 24 19 21 4 8 26 31 12 27 6 5 20 23 17 13 9 22 15 28 18 25 14 32 29 30 16 10 7
esc32a,130,H,144,448,462,18 27 16 21 24 9 4 3 8 15 23 1 13 2 14 19 11 12 5 17 6 22 26 25 7 10 20 28 29 30 31 32
esc32a,130,G,144,448,172,20 15 26 25 11 27 30 8 9 21 18 12 28 31 29 14 4 13 2 32 5 19 6 22 3 10 7 23 1 17 24 16
esc32a,130,S,144,448,164,18 19 25 27 31 28 32 22 29 1 2 7 20 23 17 21 4 9 10 26 14 24 30 5 8 3 6 16 13 11 12 15
esc32a,130,RS,144,448,354,1 21 16 15 9 10 23 12 6 17 18 3 27 32 7 4 30 8 22 24 29 26 25 20 31 19 11 5 13 2 28 14
esc32a,130,RW,144,448,322,26 7 17 1 4 5 30 8 11 32 14 29 9 23 18 19 10 3 2 28 27 12 20 24 6 21 16 31 13 15 22 25
esc32a,130,H,145,406,424,27 18 16 24 21 4 9 3 8 15 23 1 2 13 14 19 11 5 17 12 6 26 25 22 7 20 10 28 29 30 31 32
esc32a,130,G,145,406,150,11 15 7 5 14 1 12 18 29 16 3 28 9 13 21 30 4 23 19 2 24 27 22 32 17 26 20 10 31 8 6 25
esc32a,130,S,145,406,162,29 6 5 7 22 21 17 26 8 24 19 3 31 14 13 12 20 15 27 2 16 23 10 32 18 4 28 9 11 1 30 25
esc32a,130,RS,145,406,342,30 28 9 11 14 7 25 1 5 26 29 4 10 6 2 23 21 12 27 13 3 8 18 19 17 22 20 31 15 24 16 32
esc32a,130,RW,145,406,310,23 13 6 18 5 3 1 28 22 11 25 20 19 9 21 29 31 7 15 16 32 24 27 30 12 10 26 4 2 14 8 17
esc32a,130,H,146,440,442,27 18 16 21 24 9 4 3 8 23 1 15 2 13 14 11 19 5 12 17 22 6 25 26 7 10 20 28 30 29 32 31
esc32a,130,G,146,440,158,9 19 22 6 7 5 25 32 4 29 13 26 1 3 2 28 30 8 15 12 23 10 24 31 14 18 16 27 21 20 17 11
esc32a,130,S,146,440,178,22 13 1 3 5 21 17 32 15 19 26 2 30 29 9 24 10 11 12 25 7 6 8 23 14 18 16 4 20 28 31 27
esc32a,130,RS,146,440,336,29 19 10 14 16 17 22 8 9 18 30 24 26 28 6 21 27 13 2 1 5 32 20 23 4 31 3 11 12 25 7 15
esc32a,130,RW,146,440,326,20 30 11 15 22 21 17 3 23 19 26 9 4 32 8 13 25 16 24 10 6 28 1 5 14 18 12 2 7 31 29 27
esc32a,130,H,147,484,426,18 16 27 24 21 4 9 3 8 15 23 2 1 13 14 19 11 12 17 5 22 6 26 10 25 7 28 20 29 30 32 31
esc32a,130,G,147,484,176,26 9 14 15 13 32 29 23 10 30 24 2 28 11 12 17 7 16 8 19 6 18 21 22 1 4 5 27 3 31 25 20
esc32a,130,S,147,484,164,30 28 18 1 11 10 29 6 25 3 9 12 26 27 17 8 2 21 13 20 23 16 24 7 14 4 5 32 19 31 15 22
esc32a,130,RS,147,484,322,22 7 26 25 17 10 21 20 12 9 32 3 29 5 16 28 6 15 8 1 11 31 27 19 2 23 4 30 18 24 13 14
esc32a,130,RW,147,484,306,6 21 9 13 5 19 18 32 15 1 14 4 2 8 7 29 22 31 26 3 28 20 30 12 11 16 27 10 25 17 24 23
esc32a,130,H,148,430,448,27 18 21 16 24 9 4 3 8 15 23 1 2 13 14 19 11 12 5 17 22 26 6 25 10 7 28 20 29 30 31 32
esc32a,130,G,148,430,172,11 19 24 32 27 28 21 5 20 26 4 18 9 3 8 6 2 16 12 15 14 25 13 30 1 22 10 29 17 7 23 31
esc32a,130,S,148,430,170,7 24 23 19 20 4 5 14 21 1 32 12 3 22 17 11 16 25 31 30 29 8 15 9 6 10 13 18 26 2 27 28
esc32a,130,RS,148,430,320,32 29 2 12 22 3 28 17 31 26 4 18 15 23 16 25 24 10 27 8 9 11 21 1 7 20 19 6 5 13 14 30
esc32a,130,RW,148,430,304,10 9 32 14 25 21 11 7 22 8 13 1 3 29 30 28 17 26 31 24 27 16 20 19 5 18 23 4 15 2 6 12
esc32a,130,H,149,466,450,27 18 16 21 9 24 4 3 8 15 23 1 2 13 14 11 19 12 5 17 22 6 26 25 10 7 20 28 29 30 31 32
esc32a,130,G,149,466,168,17 18 28 12 2 26 24 9 10 27 30 23 21 22 14 3 31 16 32 4 11 25 1 15 29 7 13 8 6 5 20 19
esc32a,130,S,149,466,154,7 23 19 20 24 4 27 14 21 25 1 16 3 31 17 30 12 18 2 5 9 15 13 26 11 32 10 6 8 29 22 28
esc32a,130,RS,149,466,300,10 24 12 16 1 2 26 25 28 17 30 11 6 21 32 14 7 27 20 19 31 4 29 23 9 13 15 22 3 5 18 8
esc32a,130,RW,149,466,302,21 2 5 10 26 17 29 16 1 24 18 23 31 9 7 28 15 14 22 3 4 27 12 32 6 11 30 20 8 13 25 19
esc32a,130,H,150,396,444,27 18 16 21 24 9 4 3 8 15 23 1 13 14 2 11 19 5 12 17 22 6 26 25 10 7 20 28 29 30 31 32
esc32a,130,G,150,396,154,29 22 14 10 32 31 16 2 30 11 21 7 25 24 26 4 6 18 17 15 19 13 20 3 5 8 1 28 9 23 12 27
esc32a,130,S,150,396,178,25 9 8 6 14 30 32 1 2 11 17 7 29 10 22 3 5 24 18 31 20 21 4 27 23 15 19 28 26 13 16 12
esc32a,130,RS,150,396,334,17 22 11 31 28 32 26 13 12 18 23 9 21 20 16 19 27 10 4 1 6 29 2 5 30 3 8 7 15 25 14 24
esc32a,130,RW,150,396,326,28 21 15 13 20 26 3 4 5 6 32 30 14 25 9 10 7 1 22 12 17 23 27 18 11 31 2 16 29 8 19 24
esc32a,130,H,151,366,466,27 18 21 16 9 24 4 3 8 15 23 1 13 2 19 14 12 11 5 17 22 6 26 10 7 25 20 28 29 30 31 32
esc32a,130,G,151,366,170,30 32 24 23 20 25 27 11 18 5 14 9 26 28 21 15 12 22 6 29 7 10 3 8 4 13 16 1 17 2 19 31
esc32a,130,S,151,366,172,9 7 29 17 3 1 27 32 5 30 2 19 13 8 21 31 20 22 6 4 16 11 15 14 28 23 12 25 24 10 26 18
esc32a,130,RS,151,366,328,30 12 6 15 16 27 23 10 11 32 22 24 14 4 13 25 8 9 3 28 20 5 26 17 2 18 21 19 29 31 7 1
esc32a,130,RW,151,366,294,32 22 5 1 17 20 14 8 6 28 30 12 24 29 26 31 21 9 13 10 4 27 7 11 19 15 3 2 18 23 16 25
esc32a,130,H,152,478,446,27 18 16 21 24 4 9 3 8 23 15 1 2 13 14 19 11 12 5 22 6 17 25 26 10 7 20 28 29 30 31 32
esc32a,130,G,152,478,170,26 9 17 18 13 30 28 8 25 27 2 6 10 11 1 16 5 19 20 15 24 22 32 31 21 14 23 29 3 4 7 12
esc32a,130,S,152,478,158,28 12 17 25 9 26 1 24 27 15 18 14 20 11 19 16 2 3 4 31 8 30 32 7 22 10 6 29 5 21 13 23
esc32a,130,RS,152,478,326,22 14 1 23 8 2 20 10 6 16 31 27 17 7 21 12 9 13 15 18 3 28 25 5 4 19 11 29 24 32 26 30
esc32a,130,RW,152,478,302,7 18 8 5 17 19 27 16 6 11 32 26 21 20 3 14 28 4 23 9 13 22 31 30 24 29 10 2 25 1 12 15
esc32a,130,H,153,452,356,18 27 16 21 24 9 4 3 8 15 1 23 2 13 14 19 11 12 5 22 17 6 25 26 10 7 28 20 29 31 30 32
esc32a,130,G,153,452,158,8 22 24 32 30 14 28 1 21 26 15 11 16 29 31 3 9 23 7 4 20 13 19 18 25 12 17 6 2 27 10 5
esc32a,130,S,153,452,170,12 11 27 31 13 9 8 6 15 14 25 17 10 3 7 18 1 23 29 4 22 26 24 30 5 19 21 16 2 32 28 20
esc32a,130,RS,153,452,308,23 31 32 26 17 9 19 22 25 7 21 20 3 28 12 6 14 27 30 18 16 29 8 5 1 10 2 13 11 4 24 15
esc32a,130,RW,153,452,316,19 27 12 10 25 17 31 4 13 16 23 15 3 20 14 24 28 6 32 18 1 21 9 8 29 7 5 30 22 26 11 2
esc32a,130,H,154,348,446,27 18 16 21 24 4 9 3 8 23 15 2 1 13 14 19 11 12 5 22 17 26 6 10 25 7 20 28 29 30 31 32
esc32a,130,G,154,348,156,28 32 19 20 8 4 11 30 24 7 18 26 12 16 31 29 22 23 21 1 13 10 14 5 2 25 6 3 27 9 15 17
esc32a,130,S,154,348,158,24 20 28 11 3 7 15 14 27 4 22 1 23 19 31 10 6 25 18 13 26 21 16 12 29 2 30 5 32 9 8 17
esc32a,130,RS,154,348,330,8 1 20 32 22 12 11 25 15 29 16 17 6 3 23 18 5 24 4 28 10 21 30 26 9 7 19 27 31 2 13 14
esc32a,130,RW,154,348,298,13 3 27 11 23 30 31 6 4 5 21 18 29 8 25 22 1 28 20 9 2 15 10 24 16 17 32 12 14 7 19 26
esc32a,130,H,155,438,406,27 18 16 21 24 9 4 3 8 23 15 1 2 14 13 19 12 11 5 22 17 6 26 25 10 7 20 28 29 30 32 31
esc32a,130,G,155,438,154,9 11 25 29 31 5 7 20 27 16 1 22 13 15 30 24 17 26 10 32 4 2 8 12 18 21 28 23 14 3 19 6
esc32a,130,S,155,438,176,18 10 26 30 2 1 4 3 9 16 27 22 17 12 25 24 15 29 31 32 23 21 19 8 5 6 7 11 13 28 14 20
esc32a,130,RS,155,438,336,32 17 2 5 27 11 31 3 22 12 16 6 8 23 24 10 28 30 26 21 19 14 7 9 13 4 1 25 20 29 15 18
esc32a,130,RW,155,438,318,21 17 15 27 1 2 3 25 7 8 29 14 23 18 19 6 11 12 20 31 22 32 30 10 28 4 26 5 9 13 16 24
esc32a,130,H,156,396,468,27 18 21 16 24 9 4 8 3 15 23 1 2 13 19 14 11 12 17 5 22 26 6 25 7 10 20 28 29 30 32 31
esc32a,130,G,156,396,154,11 9 13 5 10 1 21 32 14 6 3 18 27 25 29 24 20 15 4 19 7 12 23 8 28 22 16 30 26 31 2 17
esc32a,130,S,156,396,160,11 12 8 6 14 1 20 31 4 17 15 23 9 10 2 32 27 5 13 19 22 3 30 21 25 24 29 28 26 7 18 16
esc32a,130,RS,156,396,286,3 20 19 31 12 30 10 21 23 5 32 18 27 28 11 22 6 15 16 14 25 7 29 17 26 1 24 4 2 13 9 8
esc32a,130,RW,156,396,318,21 31 1 9 27 8 24 4 2 20 3 26 5 15 13 32 25 10 22 12 18 7 14 28 23 11 30 17 29 16 19 6
esc32a,130,H,157,442,480,18 27 21 24 16 9 4 8 3 15 23 1 2 13 14 19 11 12 5 17 6 22 26 25 7 20 28 29 10 30 31 32
esc32a,130,G,157,442,160,15 6 16 12 13 11 32 22 10 5 27 7 31 14 28 1 19 26 25 20 18 23 2 17 24 3 21 9 30 29 8 4
esc32a,130,S,157,442,150,17 25 18 20 27 19 32 7 28 14 9 13 21 29 26 5 11 12 10 31 8 1 6 2 3 15 4 22 30 24 23 16
esc32a,130,RS,157,442,328,16 13 2 32 6 14 7 19 4 24 12 5 11 9 3 18 10 20 28 1 22 30 29 27 15 17 26 21 25 31 23 8
esc32a,130,RW,157,442,298,1 7 11 4 25 5 9 14 3 23 24 32 17 2 8 10 31 12 13 21 29 19 30 16 27 20 15 22 28 6 26 18
esc32a,130,H,158,480,476,27 18 16 21 24 4 9 3 15 23 8 1 2 13 14 19 11 12 17 5 22 26 25 10 6 20 28 7 29 30 31 32
esc32a,130,G,158,480,150,8 20 4 2 18 6 22 30 19 26 12 31 7 24 3 29 16 1 11 5 9 15 25 10 14 32 13 23 28 27 21 17
esc32a,130,S,158,480,170,7 21 6 2 18 8 14 25 10 24 23 13 5 17 1 29 3 4 19 16 28 15 31 32 11 9 27 30 12 26 22 20
esc32a,130,RS,158,480,320,21 23 30 22 4 26 20 32 18 19 28 5 6 7 2 16 10 24 8 1 27 14 31 15 3 25 29 11 13 9 12 17
esc32a,130,RW,158,480,320,9 17 1 3 19 8 12 18 23 21 29 11 14 24 15 27 25 7 32 10 31 22 13 30 20 16 28 5 2 6 4 26
esc32a,130,H,159,414,456,27 18 16 21 24 9 4 3 15 8 23 2 1 13 14 19 11 12 5 17 22 6 26 25 10 7 20 28 29 31 32 30
esc32a,130,G,159,414,162,23 8 7 31 32 29 28 4 15 26 30 9 21 16 13 3 10 5 14 19 1 22 17 18 6 11 2 12 27 20 24 25
esc32a,130,S,159,414,160,30 14 26 25 29 21 31 4 27 9 24 23 22 13 17 3 8 19 20 6 1 32 2 11 16 7 12 28 15 18 5 10
esc32a,130,RS,159,414,342,28 10 21 4 12 19 32 16 2 23 3 30 7 14 20 31 9 17 27 25 22 29 6 8 5 13 24 26 11 18 1 15
esc32a,130,RW,159,414,310,20 28 14 24 21 19 16 18 8 5 17 30 23 32 31 1 7 22 3 9 4 26 10 6 11 15 2 12 29 13 25 27
esc32a,130,H,160,456,446,27 18 16 21 24 4 9 3 15 8 1 23 2 13 14 11 19 12 5 17 22 6 26 25 10 7 20 28 29 30 31 32
esc32a,130,G,160,456,148,18 20 12 11 3 9 4 6 28 23 25 16 17 19 27 8 14 31 29 2 21 26 5 24 30 15 22 1 7 13 32 10
esc32a,130,S,160,456,172,19 2 5 21 6 17 7 15 22 3 25 12 20 18 24 32 9 23 29 8 27 26 28 11 13 16 31 10 14 30 1 4
esc32a,130,RS,160,456,300,13 16 24 5 7 6 10 25 22 11 9 20 14 32 26 2 8 23 21 12 1 30 3 19 27 28 17 31 18 4 15 29
esc32a,130,RW,160,456,326,23 27 31 8 32 21 16 26 13 28 20 22 3 30 7 14 18 11 17 19 10 12 2 4 29 5 6 9 15 25 1 24
esc32a,130,H,161,364,460,27 18 16 21 9 24 4 3 15 8 1 23 2 14 13 19 12 11 5 17 22 26 6 25 7 10 20 28 29 30 32 31
esc32a,130,G,161,364,166,23 28 12 16 8 7 27 9 4 32 19 21 24 20 2 29 17 10 18 3 14 31 13 30 25 22 26 6 11 15 1 5
esc32a,130,S,161,364,152,20 7 27 28 19 18 23 10 11 31 24 21 4 3 12 5 30 16 32 17 13 22 9 15 6 29 14 2 25 26 1 8
esc32a,130,RS,161,364,318,13 24 7 28 21 14 6 19 32 2 10 18 15 29 4 11 1 12 25 8 27 26 3 20 16 9 31 17 23 5 22 30
esc32a,130,RW,161,364,276,25 12 6 14 24 15 27 19 5 16 29 4 30 32 8 18 7 22 21 28 17 2 3 20 9 31 1 26 23 11 13 10
esc32a,130,H,162,456,462,27 16 18 24 9 21 4 3 8 15 23 1 2 14 19 13 11 5 12 17 22 6 25 10 7 26 20 28 30 29 31 32
esc32a,130,G,162,456,160,28 27 16 12 3 20 30 7 11 24 26 22 32 19 15 5 17 31 25 8 29 18 13 23 1 6 21 10 14 4 9 2
esc32a,130,S,162,456,154,18 1 14 6 2 22 26 12 5 23 24 3 17 9 13 11 8 15 32 29 27 20 28 31 4 7 16 21 10 19 30 25
esc32a,130,RS,162,456,342,25 12 7 11 27 30 26 18 15 4 3 13 6 32 29 2 9 23 5 14 17 1 20 21 24 10 8 28 31 16 22 19
esc32a,130,RW,162,456,288,25 17 30 22 29 13 4 3 14 24 9 1 28 2 6 7 11 26 10 12 20 18 23 19 8 27 16 32 15 31 5 21
esc32a,130,H,163,486,482,27 18 16 21 24 9 4 3 8 15 23 1 2 13 14 19 12 11 5 17 22 26 6 25 7 20 10 28 29 30 32 31
esc32a,130,G,163,486,166,5 7 1 25 31 29 26 20 27 6 10 24 13 15 9 19 18 11 2 16 4 14 3 8 28 23 12 21 22 17 30 32
esc32a,130,S,163,486,160,10 14 9 1 15 11 27 7 13 31 2 28 12 16 5 20 18 21 17 22 19 4 3 23 8 26 24 30 6 25 29 32
esc32a,130,RS,163,486,310,15 25 22 18 32 16 24 1 30 14 7 4 11 26 20 2 9 27 21 13 17 12 5 6 10 31 29 8 3 23 28 19
esc32a,130,RW,163,486,306,32 20 27 24 28 16 29 7 26 5 2 14 12 30 17 1 15 21 18 25 3 8 19 9 31 10 23 6 11 13 22 4
esc32a,130,H,164,480,422,27 16 18 21 24 9 4 3 8 15 1 23 2 13 14 19 11 12 17 5 22 6 26 10 25 7 20 28 29 30 31 32
esc32a,130,G,164,480,154,6 13 14 30 29 21 1 23 26 8 15 17 5 9 10 19 27 12 11 18 3 22 7 4 24 25 20 16 2 31 32 28
esc32a,130,S,164,480,152,16 13 14 30 29 31 22 2 26 27 32 3 12 9 10 17 8 28 24 25 20 15 18 19 7 1 4 21 5 6 23 11
esc32a,130,RS,164,480,330,10 24 18 21 7 23 8 32 2 6 27 13 17 22 20 16 30 4 12 15 31 1 25 14 3 9 26 5 19 28 29 11
esc32a,130,RW,164,480,324,17 13 21 18 4 25 32 6 24 31 30 3 9 2 19 5 11 23 20 16 22 26 29 7 1 14 8 28 27 10 12 15
esc32a,130,H,165,478,458,27 18 16 21 9 24 4 3 15 8 23 1 2 13 14 19 12 11 5 17 22 6 26 25 7 20 10 28 29 30 31 32
esc32a,130,G,165,478,160,1 17 13 15 27 11 9 23 31 26 2 4 3 19 16 20 8 14 6 10 22 7 24 18 5 12 21 25 29 28 30 32
esc32a,130,S,165,478,150,19 17 3 4 26 28 21 14 10 23 24 29 20 18 2 15 32 1 8 27 5 22 13 7 30 31 6 12 16 9 11 25
esc32a,130,RS,165,478,332,3 22 13 19 24 4 20 8 23 12 28 27 1 30 17 5 32 21 16 11 7 15 18 10 2 9 6 14 29 26 25 31
esc32a,130,RW,165,478,314,16 18 9 25 19 31 23 24 27 12 29 5 1 2 3 22 10 13 15 17 8 21 20 4 28 26 7 11 32 14 6 30
esc32a,130,H,166,430,498,27 18 16 21 24 9 4 3 8 23 15 1 2 14 19 13 11 12 5 17 22 6 26 25 10 20 28 7 29 31 30 32
esc32a,130,G,166,430,152,5 10 13 9 2 1 6 28 25 27 19 3 21 26 29 11 20 31 23 17 16 7 12 15 24 4 32 30 22 14 8 18
esc32a,130,S,166,430,160,23 31 13 14 29 21 30 22 25 26 5 3 7 15 9 4 17 10 1 12 6 19 8 2 20 11 18 24 32 28 27 16
esc32a,130,RS,166,430,344,3 25 18 4 30 20 2 23 16 32 28 6 5 11 1 15 29 17 12 13 19 10 21 27 24 14 31 26 8 9 7 22
esc32a,130,RW,166,430,314,10 13 22 21 5 31 14 11 6 29 32 15 19 25 30 3 16 26 24 28 4 12 20 7 9 17 27 23 1 18 8 2
esc32a,130,H,167,394,446,18 16 21 27 9 24 4 3 8 15 23 1 2 13 14 19 11 12 5 17 22 26 6 25 10 20 7 28 29 30 31 32
esc32a,130,G,167,394,162,12 10 16 6 2 8 7 1 14 31 11 18 28 26 32 21 25 30 27 23 13 4 5 29 17 22 9 24 20 3 19 15
esc32a,130,S,167,394,154,7 22 6 16 32 31 23 1 8 14 27 19 15 24 4 18 17 12 28 13 26 11 2 10 25 20 9 21 30 3 5 29
esc32a,130,RS,167,394,330,13 15 12 27 8 5 20 18 29 10 14 23 31 32 19 26 2 22 30 6 21 7 17 9 4 24 25 1 28 3 16 11
esc32a,130,RW,167,394,286,13 32 19 23 31 15 27 28 17 6 29 10 14 30 24 25 2 18 26 8 9 5 12 11 16 21 3 7 22 1 20 4
esc32a,130,H,168,380,400,27 18 16 24 21 9 4 3 8 15 23 1 2 13 14 19 11 12 5 17 22 6 26 25 10 7 20 29 28 30 31 32
esc32a,130,G,168,380,174,13 26 22 6 10 1 11 21 18 27 3 16 9 25 30 31 8 24 4 14 20 15 17 19 7 32 23 12 5 2 28 29
esc32a,130,S,168,380,164,24 26 21 17 25 31 28 15 29 20 19 14 32 30 22 12 16 5 1 13 3 23 11 4 8 10 7 9 6 2 27 18
esc32a,130,RS,168,380,334,14 24 26 25 16 3 18 20 9 32 22 17 13 10 29 28 4 11 1 7 27 15 12 30 5 19 31 2 21 8 23 6
esc32a,130,RW,168,380,312,1 3 27 25 9 26 10 31 29 19 4 8 20 24 21 32 11 14 16 6 12 18 28 30 7 23 15 13 5 22 17 2
esc32a,130,H,169,444,434,27 18 21 16 24 9 4 3 15 8 23 1 2 14 13 11 19 5 12 17 22 6 25 26 7 20 10 28 29 30 31 32
esc32a,130,G,169,444,156,29 9 14 5 1 17 19 3 13 32 31 28 21 25 22 20 11 6 23 26 8 27 4 24 15 12 7 16 10 2 30 18
esc32a,130,S,169,444,166,27 22 15 31 24 20 26 5 32 10 12 25 28 30 16 9 13 8 4 21 3 19 1 2 23 29 7 11 14 17 6 18
esc32a,130,RS,169,444,340,29 24 16 22 25 27 18 19 6 13 32 11 30 21 28 26 7 12 9 1 2 15 17 10 3 14 4 23 20 8 31 5
esc32a,130,RW,169,444,314,9 8 15 31 10 17 20 23 13 2 25 12 26 16 32 3 4 6 24 5 1 28 7 19 21 11 22 18 14 30 29 27
esc32a,130,H,170,432,426,27 18 21 16 9 4 3 24 8 15 1 2 23 13 14 19 11 12 5 22 17 6 26 10 25 7 20 28 29 30 31 32
esc32a,130,G,170,432,162,7 22 8 16 24 23 1 31 6 30 3 17 5 21 4 29 27 12 11 18 15 19 13 14 28 25 32 9 20 26 10 2
esc32a,130,S,170,432,148,22 21 18 26 29 30 7 15 25 1 24 10 6 5 17 9 16 19 23 13 27 14 11 3 32 12 31 8 28 20 4 2
esc32a,130,RS,170,432,330,17 22 4 1 3 7 27 30 2 26 15 8 19 21 18 24 5 31 29 25 28 13 32 11 16 23 12 14 6 9 10 20
esc32a,130,RW,170,432,322,18 22 5 13 29 30 24 31 9 16 10 3 20 6 25 12 2 11 17 32 26 14 19 23 28 8 27 1 4 7 21 15
esc32a,130,H,171,428,450,27 18 16 21 24 4 9 8 15 3 23 1 2 13 14 11 19 12 17 5 6 22 26 10 25 7 20 28 30 29 31 32
esc32a,130,G,171,428,160,15 5 14 10 9 11 3 28 2 17 7 32 13 1 6 30 20 22 23 8 29 31 26 25 19 24 27 18 12 4 21 16
esc32a,130,S,171,428,162,23 15 13 9 11 19 3 30 10 25 7 28 24 16 14 26 31 6 5 12 21 20 29 17 32 27 22 18 1 4 8 2
esc32a,130,RS,171,428,322,14 24 17 22 30 32 1 6 18 3 23 31 8 7 4 15 26 2 9 11 5 28 16 13 27 10 29 25 21 19 12 20
esc32a,130,RW,171,428,314,11 2 8 6 31 27 25 30 17 14 7 13 3 18 22 10 29 21 23 1 4 24 12 32 15 28 16 9 5 19 20 26
esc32a,130,H,172,434,392,27 18 16 24 21 9 4 3 8 15 23 1 2 13 14 19 11 12 5 22 17 6 26 10 25 7 20 28 29 30 31 32
esc32a,130,G,172,434,162,30 25 18 4 26 2 11 15 28 21 6 1 22 29 20 19 5 24 8 9 31 14 27 23 13 17 7 32 16 10 3 12
esc32a,130,S,172,434,176,22 28 25 11 12 16 10 31 27 5 8 21 30 26 9 23 19 3 4 6 13 24 29 7 32 17 15 14 2 20 1 18
esc32a,130,RS,172,434,342,13 28 29 21 27 7 6 16 26 14 9 1 5 8 23 4 17 22 3 20 24 11 12 25 18 2 19 15 10 31 32 30
esc32a,130,RW,172,434,304,6 24 5 14 20 11 19 27 8 16 23 9 13 21 7 25 26 4 17 29 32 3 28 12 30 18 10 15 31 2 1 22
esc32a,130,H,173,414,412,27 16 18 24 21 9 4 3 8 23 15 1 13 2 14 19 11 12 5 17 22 6 26 25 10 7 20 28 29 31 32 30
esc32a,130,G,173,414,158,6 18 1 25 26 30 27 20 17 21 16 2 14 22 9 4 12 11 15 28 3 8 19 23 24 10 7 13 32 5 31 29
esc32a,130,S,173,414,160,16 27 15 31 29 32 7 17 9 23 8 10 14 25 13 2 22 11 4 28 3 12 1 19 18 6 20 5 24 30 21 26
esc32a,130,RS,173,414,342,32 20 29 16 17 4 2 9 25 26 24 22 8 18 15 11 10 7 19 23 28 5 31 12 13 6 3 30 1 27 21 14
esc32a,130,RW,173,414,332,28 1 20 4 21 6 11 5 19 13 9 3 12 30 24 7 27 8 26 25 29 10 15 23 31 22 17 18 32 14 16 2
esc32a,130,H,174,412,440,27 18 21 16 24 9 3 4 15 8 23 2 1 14 13 19 11 12 17 5 22 6 25 10 26 7 20 28 29 30 31 32
esc32a,130,G,174,412,154,28 16 14 10 4 26 6 23 11 5 25 15 27 12 9 3 31 13 29 22 17 32 19 1 24 7 21 18 30 8 20 2
esc32a,130,S,174,412,166,1 13 14 10 16 11 31 4 12 28 25 7 9 15 26 8 19 30 29 18 22 3 6 32 20 23 24 27 5 17 21 2
esc32a,130,RS,174,412,326,13 28 26 10 24 30 29 15 6 27 21 11 2 25 22 7 16 18 4 19 1 5 9 3 31 14 17 8 12 20 32 23
esc32a,130,RW,174,412,336,5 8 23 20 13 31 14 2 16 26 15 29 9 30 19 1 4 24 28 22 25 21 6 18 32 11 17 10 12 7 27 3
esc32a,130,H,175,408,436,27 18 16 21 24 9 4 3 8 15 23 1 2 13 14 19 11 12 17 5 22 6 26 25 10 7 20 28 30 29 31 32
esc32a,130,G,175,408,152,29 30 18 20 28 23 5 26 22 13 7 6 31 32 24 10 1 19 3 27 11 21 12 9 17 2 25 4 14 16 8 15
esc32a,130,S,175,408,164,32 31 28 20 23 24 7 27 19 21 30 13 16 15 4 1 29 18 26 12 3 14 11 17 25 5 9 8 22 6 2 10
esc32a,130,RS,175,408,278,29 19 7 16 23 13 32 26 8 12 25 9 22 17 31 14 30 24 21 20 2 28 18 4 15 10 6 1 5 3 11 27
esc32a,130,RW,175,408,304,6 20 18 12 22 24 21 31 17 27 7 30 2 4 1 25 3 19 15 23 11 13 28 26 32 29 9 16 14 5 10 8
esc32a,130,H,176,464,426,27 18 16 24 21 9 4 3 15 8 1 23 2 13 14 19 12 11 17 5 6 22 26 25 10 7 20 28 29 30 32 31
esc32a,130,G,176,464,156,31 23 13 5 21 29 14 3 7 26 25 6 32 24 15 4 10 11 27 17 20 30 19 28 16 2 12 1 22 9 8 18
esc32a,130,S,176,464,160,20 3 19 17 5 1 8 28 23 16 11 10 4 7 21 26 9 29 15 6 32 12 30 31 25 2 27 18 13 14 24 22
esc32a,130,RS,176,464,344,28 23 3 12 29 14 31 6 27 17 2 15 32 21 19 1 18 20 8 25 22 30 13 7 11 4 26 16 10 5 9 24
esc32a,130,RW,176,464,332,25 1 12 20 21 17 6 15 7 30 2 5 18 22 27 14 19 11 4 32 13 28 31 23 8 26 16 9 29 3 24 10
esc32a,130,H,177,464,458,27 18 16 21 24 9 4 3 8 23 15 2 1 13 14 19 11 12 5 17 6 22 25 26 10 7 20 28 29 30 31 32
esc32a,130,G,177,464,166,15 32 11 10 26 14 24 27 12 29 6 22 16 28 4 23 18 3 1 2 25 8 31 17 20 21 19 13 7 30 5 9
esc32a,130,S,177,464,176,7 26 11 9 10 13 30 27 1 25 6 24 5 18 3 31 28 4 2 29 19 8 23 17 12 32 20 21 22 16 14 15
